2014-01-27,09:43,50.2938526,13.9895785,"Klobuky",3
2014-01-27,09:36,50.083197,14.430184,"Praha Smíchov, nad parkem Klamovka",2
2014-01-27,08:54,50.6399608,13.8245447,"Teplice",1
2014-01-27,08:53,49.8120301,18.2683292,"Ostrava 3",5
2014-01-27,08:42,49.4211748,16.8716832,"Otinoves",0.5
2014-01-27,08:24,49.7173791,18.4079156,"Bruzovice",0.5
2014-01-27,07:56,50.615632,15.3178204,"Semily II",0.5
2014-01-27,06:08,49.5649299,18.169519,"Lichnov u Nového Jičína",5
2014-01-27,05:54,49.6645159,17.7712412,"Dobešov",3
2014-01-27,01:22,49.6852722,18.3480339,"Frýdek-Místek",4
2014-01-28,23:28,49.2058024,15.8558556,"Borovina",1.5
2014-01-28,23:09,49.9600837,14.3198017,"Černošice",7
2014-01-28,23:00,50.6684708,13.8061341,"Dubí - Bystřice",6
2014-01-28,22:22,49.1645782,16.2911252,"Lukovany",0.5
2014-01-28,22:10,49.9659982,15.7373541,"Třibřichy",1
2014-01-28,22:00,50.4313889,15.8147144,"Dvůr Králové n.L.",1
2014-01-28,21:49,49.1515019,15.0107945,"Jindřichův Hradec",4
2014-01-28,21:36,50.0378281,15.7808335,"Pardubice",3
2014-01-28,21:22,49.7987803,12.6361921,"Tachov",4
2014-01-28,21:08,49.4211748,16.8716832,"Otinoves",0.5
2014-01-28,20:56,49.7840178,18.4330004,"Havířov",1
2014-01-28,20:44,49.0845717,13.6973788,"Zdíkov",0.5
2014-01-28,20:31,50.238308,14.5048943,"Kojetice u Prahy",3
2014-01-28,20:15,49.7711792,17.1213665,"Uničov",1.5
2014-01-28,20:15,49.289642,17.397022,"Kroměříž - Slovan",0.5
2014-01-28,20:10,49.4566348,14.329073,"Zbelítov",7
2014-01-28,19:56,50.7934038,15.0278007,"Stráž nad Nisou",4
2014-01-28,19:55,50.083197,14.430184,"Praha",3.5
2014-01-28,19:52,50.0596731,12.9848486,"Toužim",12
2014-01-28,19:45,49.8691189,15.5800286,"Třemošnice",2
2014-01-28,19:08,50.0460919,17.3998822,"Světlá  Hora",2
2014-01-28,18:59,50.4255524,14.2616777,"Roudnice nad Labem",2
2014-01-28,18:50,49.1985,15.6727,"Předín",4
2014-01-28,17:24,49.2383714809809,17.46689445,"Kvasice",0.5
2014-01-28,17:15,50.373496,14.153137,"Radešín (Podřipsko)",9
2014-01-28,17:12,50.0179554,12.551025,"Dolní Žandov",5
2014-01-28,16:16,50.6399608,13.8245447,"Teplice",4
2014-01-28,16:16,49.4141617,14.6577921,"Tábor",5
2014-01-28,16:06,49.2071423,14.6411695,"Borkovice",4
2014-01-28,16:03,48.7719373,14.9731317,"České Velenice",5
2014-01-28,15:59,49.6852722,18.3480339,"Frýdek-Místek",4
2014-01-28,15:18,49.2158467,15.8799192,"Třebíč",0.5
2014-01-28,15:16,50.0027008,16.2208443,"Choceň",0.5
2014-01-28,15:10,49.9937231,16.4973101,"Dolní Dobrouč",0.5
2014-01-28,14:52,50.4945476,15.5160731,"Nová Paka ",3
2014-01-28,14:48,50.113407,14.501465,"Praha 9",5
2014-01-28,14:43,49.590431,17.21796,"Olomouc-Neředín",0.5
2014-01-28,14:16,49.775744,17.7521586,"Vítkov",5
2014-01-28,12:47,50.0705118,14.3009196,"Praha - Řepy",6
2014-01-28,12:27,49.0885056,17.8756446,"Slavičín, sídliště Vlára",1
2014-01-28,12:08,49.1843564,15.7728695,"Rokytnice nad Rokytnou",5
2014-01-28,11:54,50.0588475,13.1118799,"Štědrá",8
2014-01-28,11:51,49.261748,13.9034534,"Strakonice",0.5
2014-01-28,10:41,49.9536813,16.1607159,"Vysoké Mýto",0.5
2014-01-28,10:13,49.735524,13.7575556,"Strašice",2
2014-01-28,10:00,49.8120301,18.2683292,"Ostrava 3",3
2014-01-28,08:47,49.7173791,18.4079156,"Bruzovice",0.5
2014-01-28,08:44,50.5338588,14.1312228,"Litoměřice",7.5
2014-01-28,08:05,49.60556,16.09071,"Studnice",6
2014-01-28,05:48,49.6645159,17.7712412,"Dobešov",4
2014-01-28,00:34,49.403444,14.5195602,"Řepeč",6
2014-01-29,23:59,50.4313889,15.8147144,"Dvůr Králové n.L.",1
2014-01-29,23:00,50.6684708,13.8061341,"Dubí - Bystřice",6
2014-01-29,22:58,49.1515019,15.0107945,"Jindřichův Hradec",4
2014-01-29,22:43,50.113407,14.501465,"Praha 9",4
2014-01-29,22:31,50.0378281,15.7808335,"Pardubice",2
2014-01-29,22:06,49.2058024,15.8558556,"Borovina",1.5
2014-01-29,21:37,50.083197,14.430184,"Praha",2.5
2014-01-29,21:32,49.7987803,12.6361921,"Tachov",4
2014-01-29,21:12,49.7840178,18.4330004,"Havířov",2
2014-01-29,20:21,49.289642,17.397022,"Kroměříž - Slovan",0.5
2014-01-29,20:09,50.7934038,15.0278007,"Stráž nad Nisou",3
2014-01-29,20:08,49.8691189,15.5800286,"Třemošnice",0.5
2014-01-29,19:43,50.4945476,15.5160731,"Nová Paka ",3
2014-01-29,19:20,50.0179554,12.551025,"Dolní Žandov",5
2014-01-29,18:29,50.0460919,17.3998822,"Světlá  Hora",2
2014-01-29,18:12,50.0596731,12.9848486,"Toužim",12
2014-01-29,17:58,49.775744,17.7521586,"Vítkov",4
2014-01-29,17:52,50.4255524,14.2616777,"Roudnice nad Labem",2
2014-01-29,16:14,49.0347332,16.5233983,"Medlov",0.5
2014-01-29,15:54,50.0027008,16.2208443,"Choceň",0.5
2014-01-29,15:47,49.7132821,16.2620636,"Polička",2
2014-01-29,15:31,49.9659982,15.7373541,"Třibřichy",1
2014-01-29,14:42,49.590431,17.21796,"Olomouc-Neředín",0.5
2014-01-29,14:31,49.8120301,18.2683292,"Ostrava 3",5
2014-01-29,14:27,50.615632,15.3178204,"Semily II",0.5
2014-01-29,14:24,49.7446959,16.9289283,"Loštice",1
2014-01-29,13:57,49.2383714809809,17.46689445,"Kvasice",0.5
2014-01-29,13:22,50.373496,14.153137,"Radešín (Podřipsko)",9
2014-01-29,13:18,49.7474848,13.3776036,"Plzeň",5
2014-01-29,12:38,49.0885056,17.8756446,"Slavičín, sídliště Vlára",0.5
2014-01-29,12:31,50.0705118,14.3009196,"Praha - Řepy",5.5
2014-01-29,12:21,49.3129154,16.4770277,"Čebín",0.5
2014-01-29,12:15,50.0588475,13.1118799,"Štědrá",8
2014-01-29,12:00,49.735524,13.7575556,"Strašice",1
2014-01-29,11:57,50.7489106,14.3362503,"Dolní Habartice",4
2014-01-29,11:45,50.238308,14.5048943,"Kojetice u Prahy",3
2014-01-29,11:34,50.6752948,15.1692123,"Pulečný",5
2014-01-29,11:20,49.1985,15.6727,"Předín",4
2014-01-29,10:04,50.083197,14.430184,"Praha Smíchov, nad parkem Klamovka",4
2014-01-29,09:32,49.60556,16.09071,"Studnice",6
2014-01-29,09:31,49.5729446,13.3327656,"Přeštice",3
2014-01-29,09:17,49.303454,14.158029,"Písek",3
2014-01-29,08:33,50.5338588,14.1312228,"Litoměřice",7
2014-01-29,07:15,49.6645159,17.7712412,"Dobešov",4
